-0.664461374	0.223151341	0.024699323	-0.177879781	-0.296132118	-0.513118088	0.058371287	-0.707504869	-0.621375978	0.182252556	-0.140050426	-0.460560739	-0.210594743	-0.716956615	0.002963496	0.149506718	0.482759446	0.073770173	0.022696231	-1.471562862	-1.437879205	-0.859971583	-0.030507578	-1.363176227	0.247749478	-0.488810152	0.978613496	-0.106815308	0.027009347	-0.27769044	0.071078666	-0.323485851	-0.041762345	-0.103186272	0.411654741	0.744366169	1.540262699	1.294111133	0.066812903	1.011983275	-0.462422639	0.088575065	1.03306818	-1.27178514	0.252545714	-0.024624392	0.772582889	-0.545575202	-0.770235062	-0.267343521	0.658438206	0.448016524	0.671340287	0.907195032	-1.303926826	-0.037187904	0.458363026	-0.816055
0.612770498	-0.203665093	0.384813845	-1.869902372	0.417129189	0.52747941	-0.174045295	-0.359364539	0.049441636	-0.773271024	-0.525740385	0.230035618	-0.264692277	1.24375236	0.016817696	0.198068649	0.378830701	0.343740076	-0.066584796	-0.753307402	1.435525537	0.800253987	-0.101984821	0.739480436	0.496732324	-0.388628453	0.060115591	-0.072200514	-0.022371735	0.044523533	0.014980438	0.036103401	0.00381021	0.059446484	0.145904675	0.020837067	1.735727668	1.415125847	0.110814564	-1.64163208	-0.313700646	0.164950907	-0.240086153	1.204255939	0.506195545	0.617344797	0.636249304	0.030215977	0.001524436	-0.078952089	-0.082812421	0.584385395	0.320888638	0.564538538	-0.477846205	-0.182007015	0.00348755	0.103728317
-0.343634456	0.517055273	0.582660973	0.930658102	0.934975266	0.925996244	-0.175877273	0.956511497	0.129800618	0.522608936	0.278190255	0.44464308	0.067159995	1.277964592	0.020767925	-0.380609602	-0.498032063	0.460024416	-0.090311177	2.365442514	-1.696408391	-0.178451642	0.030128231	0.755870581	0.429990858	1.063081741	1.111840844	0.176527977	-0.015814332	0.50223273	-0.118724056	0.255449742	0.164343014	-0.549782336	-1.288619995	0.839858055	1.671844482	1.388042331	0.121627219	0.955991566	-0.286495566	0.059463825	0.163144261	-2.083456755	0.205986246	0.588827729	0.226633161	0.164287627	-0.336848408	0.214682639	-0.580205798	0.59116447	-0.581962705	0.813921571	-0.095308349	-0.356380612	-0.404453427	-0.078659922
-1.087435603	-0.172124058	-0.215009212	-0.079245515	0.251769751	-0.875125229	-0.440312147	1.450714231	0.98660177	0.209884301	0.274767816	0.2818335	-0.362106055	-0.864204943	-0.648148835	-1.635356545	-0.048857298	-0.112850606	0.073629364	2.058729887	-1.831547618	0.764344037	0.036574658	-1.501817584	-0.563427806	0.79767859	-0.390257388	-0.002746294	-0.185862347	-0.178593844	-0.272620976	-0.212604076	0.035719384	-0.211901978	-0.050262518	-0.830422223	-0.531145453	-0.827834129	0.08732073	-0.658312798	-2.213567734	0.720207751	0.441131115	0.651010156	0.209641129	-2.014895439	0.666362941	-0.12228816	-0.401847363	-0.403532863	0.374833614	0.443072617	0.20615077	0.273231864	2.479333639	-0.481004328	-0.074896529	-0.801875949
-0.372128695	0.065584473	-0.415257871	-0.442817718	0.390882671	0.530020893	-0.201926515	0.472384125	0.029603416	-0.255684078	0.104193732	-0.907143116	0.723650932	-0.192375585	0.55967468	0.653310776	1.359925508	-0.408388495	-0.108849496	-0.508838415	1.117865562	3.738284111	-0.00601223	0.953434348	0.330672026	-0.104532018	-0.808974028	-0.071881913	0.032870919	-0.256895334	-0.124302424	0.482051969	0.364704639	-0.268053859	-0.355417162	-0.135344282	-0.41153729	-0.496496528	0.143647507	0.715489686	-0.79881382	0.375735492	-0.156116679	1.718086123	0.09658023	0.440611333	0.519163489	-0.42555362	0.445374817	0.282802045	2.712908268	0.560884118	0.900147021	0.100176111	1.943375468	-1.230504155	0.204396009	2.943061113
-0.15650779	-0.669929266	0.109520704	-0.164894283	-0.404204726	0.409163773	-0.243914038	2.000514269	-0.427004695	-0.252506584	-0.632762551	-0.375143707	0.35021472	-0.623481154	0.11294578	-0.990783751	0.171319455	0.075498618	-0.067474201	2.365712166	-1.575903773	0.300619662	0.015985409	0.645121157	-0.319980413	-0.403099328	-0.416553289	-0.569945455	-0.002936743	0.231089205	0.275839567	-0.534646153	-0.087129861	-1.185606718	-0.233742356	-0.073540919	0.020938259	-1.260483146	0.16071184	-0.808983862	1.663574934	-0.387490988	-2.712671041	0.665383279	-0.015835645	-1.905072689	-0.27391535	-0.001053924	3.383353233	0.127530441	0.04619468	0.069978096	0.00568636	-2.45386672	-0.692742765	2.816056013	-0.223228827	0.656914115
-1.17277503	-0.527520359	-0.551396549	0.531085789	0.022248849	-0.010203792	-0.278130144	1.268712163	-0.071909644	0.119090043	0.704789042	-0.401703864	0.18239446	-0.850366116	0.318929493	0.530424297	-0.41280359	-0.508566737	-0.132863671	-1.818343043	-1.546010375	0.572795808	0.008713057	0.678705215	-1.524872184	0.232827544	-0.413977444	-0.096679538	0.008731584	-0.197258919	-0.06895043	0.167776003	0.962481141	-0.579421461	-0.001066835	0.415529937	-0.342446476	1.278317094	0.052284006	-0.676464558	1.471735597	-0.15304333	-0.403806716	2.116009951	0.022521293	0.471250802	0.057807479	0.918255687	3.278204918	0.745727301	-0.260374904	0.208800659	-2.594320297	-2.320858002	2.114218473	0.324092805	-0.242879406	3.170255899
0.036387529	0.126153529	0.065529622	0.4504807	0.595958054	0.542485297	0.624621987	-0.506786227	-0.279811114	0.229236647	0.284064919	0.633464932	-0.484095216	1.672930717	-0.285095334	0.856506586	0.500610948	0.003442476	0.223645762	2.417867422	1.032931447	-0.991173267	-0.030080114	0.735463798	-0.595499814	-0.342419654	-0.047662321	-0.348460048	-0.2294278	0.557524204	-0.43102473	-0.059472688	-0.42705673	-0.612782776	0.300646812	-0.131007522	-0.304009587	-0.356469929	0.122301646	-1.503984451	-0.059967086	0.27625525	-0.782935798	0.596121132	0.381426424	1.012855291	0.356423438	0.388456374	1.217275381	0.708895922	0.027309434	0.669828832	0.321317673	0.748485863	2.243217707	2.869487524	-0.067999154	-0.201912284
-0.44376269	-0.305783093	-0.197444573	0.261196762	-0.287900865	0.041770734	-0.656677961	0.311893225	0.802435994	-4.167713642	0.918163538	-0.80288291	0.243541524	-0.635630012	-0.125245497	-0.075717017	-0.046120975	0.26204291	-0.337060809	-0.721519232	1.410464525	0.013447111	-0.053540245	-1.351407647	-0.689476371	-1.130485296	-0.170974344	-0.50555712	-0.01365875	-0.416781455	0.410231382	0.879643559	-0.289010316	0.298187643	0.44750163	-0.238553151	-0.845736206	1.433354616	0.121754959	-1.440304518	-0.376028687	-0.284987152	-0.559369802	-1.963757992	-0.32878226	0.854046226	-0.365928382	0.430049866	0.070653595	0.286585569	-0.338370174	0.089999408	-0.183669716	-0.096303545	-0.350021929	-0.506555259	0.082765736	0.119007319
-0.236370549	-0.607514977	-0.006766832	0.322097719	-0.256666362	-0.043731324	-0.690932095	-0.937127173	-0.182961389	-0.29449299	-0.108335227	-0.426550806	0.342233211	1.204331398	-0.037453063	0.034905396	0.177372158	0.002702973	0.025283521	2.118347406	1.735692263	0.086124845	-0.000329004	-1.660414457	0.469792187	-1.431483507	-1.569350243	-0.101527058	0.026503244	-0.783259571	-0.440048695	0.397612274	0.216223538	0.0676983	-0.324111283	0.766669095	1.536945462	1.253396034	0.06868387	-0.850795031	1.58646214	-0.363789022	0.149173602	-1.370276928	-0.247247398	-0.368427366	0.613525391	-0.308097661	-0.215419754	-0.5064224	-0.854565144	0.755472839	-0.307324499	0.281249613	-1.247428775	-1.177854061	0.034714814	0.933773041
-0.041464664	-0.651080012	-3.556788683	-0.121709801	0.155501023	0.069639027	-1.77521944	-1.305843115	0.134020552	0.491414338	0.246499896	-0.217729539	-0.040007725	-0.489721566	-0.741732597	-0.418281615	-0.075405687	-0.286314428	-0.054914933	-0.755949974	1.586500168	-0.243249133	0.04598118	0.551764965	-0.77832973	-0.271455348	-0.067025736	-1.115932465	1.281006932	-0.136320129	-0.517147124	0.717823029	-0.517691791	-0.145660371	-0.246522233	-1.019225121	-0.807586491	-0.328563184	0.113943711	-2.432836056	-0.913693786	0.325326353	-2.747851849	1.042963982	0.215143263	0.709411383	0.695982993	-0.464521855	-0.682078779	-0.029547151	-0.203832194	0.26998803	0.539553881	0.591283739	-0.853567004	-0.637393355	0.70014149	-0.150319278
