27
33
27
35
22
29
35
24
27
26
30
23
26
30
30
34
25
28
32
26
31
29
31
27
34
33
33
28
29
22
26
25
22
35
22
27
35
27
23
32
33
31
29
27
28
31
28
32
32
27
30
33
31
26
25
34
32
29
22
33
29
33
32
33
34
23
23
27
26
30
30
24
33
26
34
27
29
23
22
26
29
28
33
26
26
35
26
32
34
31
26
35
29
28
32
23
26
31
26
32
26
33
34
28
34
33
25
23
25
31
35
32
30
27
32
34
30
33
30
22
26
27
27
27
32
30
34
25
31
29
28
28
27
22
23
26
30
25
27
32
29
30
27
29
35
31
22
26
24
23
30
27
31
25
31
33
32
31
22
32
23
32
33
33
29
25
23
34
28
35
26
27
25
33
27
31
27
32
26
33
25
22
27
23
27
26
24
26
34
28
34
28
32
24
34
31
26
31
29
23
28
23
33
24
27
32
28
25
25
26
30
31
31
35
31
29
22
29
31
34
23
30
23
28
28
34
35
27
28
27
30
25
27
24
22
31
34
29
36
30
33
24
33
29
32
29
27
31
32
24
27
35
31
24
28
26
25
28
34
34
32
28
24
29
24
27
27
35
28
32
30
33
30
26
26
32
22
28
23
29
22
29
33
27
28
27
28
30
23
23
32
28
29
35
23
32
22
27
32
23
24
22
31
22
32
35
30
29
28
31
26
32
27
29
30
26
23
35
33
24
34
32
27
27
27
34
31
35
33
36
33
26
30
31
33
31
31
24
22
26
29
26
31
25
34
28
28
31
32
22
32
28
25
23
26
23
30
27
28
24
30
26
27
30
22
35
34
28
34
28
30
24
30
27
27
35
34
31
26
35
25
30
31
27
26
30
28
30
27
31
26
23
26
28
25
23
32
31
30
32
34
25
32
29
22
26
30
23
23
29
29
25
29
27
28
31
30
31
23
31
33
28
25
22
33
30
27
34
26
24
30
33
32
29
32
24
24
25
26
32
30
29
31
36
27
32
28
26
25
30
23
34
29
23
25
26
26
31
25
23
24
34
23
24
33
27
28
28
29
32
33
24
30
23
34
32
31
28
26
32
32
32
27
27
22
30
26
28
32
29
24
31
29
24
32
29
26
25
33
32
30
30
30
32
28
34
31
24
24
27
22
30
30
32
35
33
25
34
24
29
29
33
24
27
28
27
32
31
31
31
30
28
27
34
24
27
29
26
27
29
23
25
26
24
34
22
29
30
32
35
27
29
26
27
33
31
29
26
26
33
26
28
30
24
28
28
24
26
28
30
31
32
27
29
28
35
27
29
31
32
32
27
31
33
33
33
23
28
34
24
28
34
33
27
29
26
27
30
26
25
33
33
22
29
29
31
31
32
30
29
24
32
23
34
34
31
29
28
26
27
28
29
32
27
25
31
23
25
29
33
22
27
32
23
30
26
26
30
31
22
33
35
26
28
31
28
23
25
33
35
34
29
25
22
33
35
35
24
23
26
32
25
27
33
30
22
31
27
25
33
30
22
35
34
32
30
28
33
24
33
23
32
27
26
26
33
25
23
35
29
32
26
24
32
27
22
23
22
27
30
25
30
22
29
23
26
25
33
28
26
25
22
30
32
30
25
27
30
31
34
28
25
23
30
25
26
33
22
31
27
33
35
31
29
35
29
26
25
35
30
30
33
22
30
25
31
22
27
25
30
34
26
33
32
33
30
32
33
29
23
31
24
29
27
25
22
25
24
31
32
23
22
24
27
31
25
24
29
26
23
29
25
36
34
30
27
26
29
30
27
29
26
28
28
32
24
26
35
31
28
31
32
37
25
30
25
22
27
34
22
31
29
26
23
32
34
32
34
28
31
30
26
29
29
25
27
32
30
35
27
29
33
31
32
25
29
33
22
31
32
24
23
23
31
28
30
27
31
27
23
23
25
28
31
29
35
28
22
35
29
33
26
34
28
27
32
30
33
26
30
28
29
36
35
36
32
28
30
28
34
27
33
35
33
29
30
27
25
22
28
30
30
29
27
33
23
27
28
29
28
26
32
32
23
32
22
27
34
34
28
28
24
27
33
22
30
33
35
29
30
28
